Id,Name,Year,Gender,State,Count
7938,Angelina,1987,F,AK,8
7939,Bonnie,1987,F,AK,8
7940,Casey,1987,F,AK,8
7941,Charity,1987,F,AK,8
7942,Charlene,1987,F,AK,8
7943,Cynthia,1987,F,AK,8
7944,Elena,1987,F,AK,8
7945,Erika,1987,F,AK,8
7946,Helen,1987,F,AK,8
7947,Jaime,1987,F,AK,8
7948,Jenna,1987,F,AK,8
7949,Kristy,1987,F,AK,8
7950,Sasha,1987,F,AK,8
7951,Sharon,1987,F,AK,8
7952,Stacy,1987,F,AK,8
7953,Susan,1987,F,AK,8
7954,Tanya,1987,F,AK,8
7955,Virginia,1987,F,AK,8
7956,Alexandria,1987,F,AK,7
7957,Ariel,1987,F,AK,7
7958,Breanna,1987,F,AK,7
7959,Briana,1987,F,AK,7
7960,Carol,1987,F,AK,7
7961,Catherine,1987,F,AK,7
7962,Elise,1987,F,AK,7
7963,Eva,1987,F,AK,7
7964,Grace,1987,F,AK,7
7965,Jaclyn,1987,F,AK,7
7966,Jessie,1987,F,AK,7
7967,Kristi,1987,F,AK,7
7968,Marie,1987,F,AK,7
7969,Marlene,1987,F,AK,7
7970,Morgan,1987,F,AK,7
7971,Nikki,1987,F,AK,7
7972,Olivia,1987,F,AK,7
7973,Ruth,1987,F,AK,7
7974,Sabrina,1987,F,AK,7
7975,Savannah,1987,F,AK,7
7976,Sierra,1987,F,AK,7
7977,Stacey,1987,F,AK,7
7978,Teresa,1987,F,AK,7
7979,Veronica,1987,F,AK,7
7980,Alexis,1987,F,AK,6
7981,Ashleigh,1987,F,AK,6
7982,Brandy,1987,F,AK,6
7983,Brooke,1987,F,AK,6
7984,Charlotte,1987,F,AK,6
7985,Claire,1987,F,AK,6
7986,Diana,1987,F,AK,6
7987,Elisabeth,1987,F,AK,6
7988,Emma,1987,F,AK,6
7989,Felicia,1987,F,AK,6
7990,Gabrielle,1987,F,AK,6
7991,Haley,1987,F,AK,6
7992,Joanna,1987,F,AK,6
7993,Justine,1987,F,AK,6
7994,Kaitlin,1987,F,AK,6
7995,Kasey,1987,F,AK,6
7996,Laurel,1987,F,AK,6
7997,Maggie,1987,F,AK,6
7998,Mallory,1987,F,AK,6
7999,Meagan,1987,F,AK,6
8000,Miranda,1987,F,AK,6
8001,Naomi,1987,F,AK,6
8002,Pamela,1987,F,AK,6
8003,Rachelle,1987,F,AK,6
8004,Rochelle,1987,F,AK,6
8005,Rose,1987,F,AK,6
8006,Shawna,1987,F,AK,6
8007,Sophia,1987,F,AK,6
8008,Theresa,1987,F,AK,6
8009,Aimee,1987,F,AK,5
8010,Alisha,1987,F,AK,5
8011,Anne,1987,F,AK,5
8012,Ashlea,1987,F,AK,5
8013,Aubrey,1987,F,AK,5
8014,Aurora,1987,F,AK,5
8015,Autumn,1987,F,AK,5
8016,Brandi,1987,F,AK,5
8017,Brenna,1987,F,AK,5
8018,Brianne,1987,F,AK,5
8019,Carly,1987,F,AK,5
8020,Caroline,1987,F,AK,5
8021,Carolyn,1987,F,AK,5
8022,Cheryl,1987,F,AK,5
8023,Ciara,1987,F,AK,5
8024,Cora,1987,F,AK,5
8025,Darlene,1987,F,AK,5
8026,Deanna,1987,F,AK,5
8027,Deborah,1987,F,AK,5
8028,Greta,1987,F,AK,5
8029,Jade,1987,F,AK,5
8030,Janelle,1987,F,AK,5
8031,Jena,1987,F,AK,5
8032,Jillian,1987,F,AK,5
8033,Jodi,1987,F,AK,5
8034,Katy,1987,F,AK,5
8035,Kelli,1987,F,AK,5
8036,Keri,1987,F,AK,5
8037,Krista,1987,F,AK,5
8038,Larissa,1987,F,AK,5
8039,Leslie,1987,F,AK,5
8040,Lillian,1987,F,AK,5
8041,Mandy,1987,F,AK,5
8042,Mara,1987,F,AK,5
8043,Maria,1987,F,AK,5
8044,Marissa,1987,F,AK,5
8045,Melinda,1987,F,AK,5
8046,Melody,1987,F,AK,5
8047,Misty,1987,F,AK,5
8048,Nina,1987,F,AK,5
8049,Rhonda,1987,F,AK,5
8050,Robyn,1987,F,AK,5
8051,Roxanne,1987,F,AK,5
8052,Sally,1987,F,AK,5
8053,Sheena,1987,F,AK,5
8054,Tamara,1987,F,AK,5
8055,Tammy,1987,F,AK,5
8056,Jessica,1988,F,AK,134
8057,Amanda,1988,F,AK,99
8058,Ashley,1988,F,AK,98
8059,Jennifer,1988,F,AK,70
8060,Sarah,1988,F,AK,68
8061,Elizabeth,1988,F,AK,63
8062,Samantha,1988,F,AK,56
8063,Stephanie,1988,F,AK,54
8064,Megan,1988,F,AK,50
8065,Rebecca,1988,F,AK,49
8066,Brittany,1988,F,AK,48
8067,Heather,1988,F,AK,48
8068,Nicole,1988,F,AK,48
8069,Michelle,1988,F,AK,47
8070,Amber,1988,F,AK,44
8071,Danielle,1988,F,AK,42
8072,Rachel,1988,F,AK,42
8073,Melissa,1988,F,AK,41
8074,Emily,1988,F,AK,39
8075,Kayla,1988,F,AK,38
8076,Tiffany,1988,F,AK,38
8077,Christina,1988,F,AK,33
8078,Kimberly,1988,F,AK,32
8079,Chelsea,1988,F,AK,31
8080,Crystal,1988,F,AK,31
8081,Kelsey,1988,F,AK,30
8082,Lauren,1988,F,AK,30
8083,Sara,1988,F,AK,29
8084,Amy,1988,F,AK,28
8085,Anna,1988,F,AK,28
8086,Erin,1988,F,AK,28
8087,Mary,1988,F,AK,28
8088,Shannon,1988,F,AK,28
8089,Katherine,1988,F,AK,27
8090,Lisa,1988,F,AK,27
8091,Caitlin,1988,F,AK,26
8092,Laura,1988,F,AK,24
8093,Andrea,1988,F,AK,23
8094,Courtney,1988,F,AK,23
8095,Jamie,1988,F,AK,22
8096,Alicia,1988,F,AK,20
8097,Alyssa,1988,F,AK,20
8098,Christine,1988,F,AK,20
8099,Hannah,1988,F,AK,20
8100,Katie,1988,F,AK,20
8101,Kristen,1988,F,AK,20
8102,Kristina,1988,F,AK,20
8103,Lindsay,1988,F,AK,20
8104,Molly,1988,F,AK,20
8105,Allison,1988,F,AK,19
8106,Angela,1988,F,AK,19
8107,Kathryn,1988,F,AK,19
8108,Alexandra,1988,F,AK,18
8109,Jasmine,1988,F,AK,18
8110,Kendra,1988,F,AK,18
8111,Vanessa,1988,F,AK,18
8112,Erica,1988,F,AK,17
8113,Katelyn,1988,F,AK,17
8114,Kelly,1988,F,AK,17
8115,Natasha,1988,F,AK,17
8116,Whitney,1988,F,AK,16
8117,Katrina,1988,F,AK,15
8118,Margaret,1988,F,AK,15
8119,Alexandria,1988,F,AK,14
8120,Chelsey,1988,F,AK,14
8121,Melanie,1988,F,AK,14
8122,Brittney,1988,F,AK,13
8123,Heidi,1988,F,AK,13
8124,Kara,1988,F,AK,13
8125,Morgan,1988,F,AK,13
8126,Bethany,1988,F,AK,12
8127,Cynthia,1988,F,AK,12
8128,Kathleen,1988,F,AK,12
8129,Krystal,1988,F,AK,12
8130,Rachael,1988,F,AK,12
8131,Victoria,1988,F,AK,12
8132,Barbara,1988,F,AK,11
8133,Cassandra,1988,F,AK,11
8134,Catherine,1988,F,AK,11
8135,Emma,1988,F,AK,11
8136,Jenna,1988,F,AK,11
8137,Leah,1988,F,AK,11
8138,Nichole,1988,F,AK,11
8139,Robin,1988,F,AK,11
8140,Sasha,1988,F,AK,11
8141,Holly,1988,F,AK,10
8142,Jacqueline,1988,F,AK,10
8143,Lacey,1988,F,AK,10
8144,Monica,1988,F,AK,10
8145,Tara,1988,F,AK,10
8146,Tessa,1988,F,AK,10
8147,April,1988,F,AK,9
8148,Carolyn,1988,F,AK,9
8149,Carrie,1988,F,AK,9
8150,Casey,1988,F,AK,9
8151,Charlene,1988,F,AK,9
8152,Colleen,1988,F,AK,9
8153,Dana,1988,F,AK,9
8154,Grace,1988,F,AK,9
8155,Jordan,1988,F,AK,9
8156,Julie,1988,F,AK,9
8157,Kaitlyn,1988,F,AK,9
8158,Kristin,1988,F,AK,9
8159,Kristine,1988,F,AK,9
8160,Lindsey,1988,F,AK,9
8161,Maria,1988,F,AK,9
8162,Miranda,1988,F,AK,9
8163,Patricia,1988,F,AK,9
8164,Sabrina,1988,F,AK,9
8165,Abigail,1988,F,AK,8
8166,Breanna,1988,F,AK,8
8167,Erika,1988,F,AK,8
8168,Eva,1988,F,AK,8
8169,Felicia,1988,F,AK,8
8170,Janelle,1988,F,AK,8
8171,Jessie,1988,F,AK,8
8172,Kari,1988,F,AK,8
8173,Marie,1988,F,AK,8
8174,Marissa,1988,F,AK,8
8175,Sharon,1988,F,AK,8
8176,Shauna,1988,F,AK,8
8177,Alexis,1988,F,AK,7
8178,Autumn,1988,F,AK,7
8179,Brandi,1988,F,AK,7
8180,Brandy,1988,F,AK,7
8181,Brianna,1988,F,AK,7
8182,Brooke,1988,F,AK,7
8183,Carla,1988,F,AK,7
8184,Chantel,1988,F,AK,7
8185,Cheryl,1988,F,AK,7
8186,Claire,1988,F,AK,7
8187,Deanna,1988,F,AK,7
8188,Jenny,1988,F,AK,7
8189,Julia,1988,F,AK,7
8190,Martha,1988,F,AK,7
8191,Olivia,1988,F,AK,7
8192,Roberta,1988,F,AK,7
8193,Shaina,1988,F,AK,7
8194,Susan,1988,F,AK,7
8195,Teresa,1988,F,AK,7
8196,Trisha,1988,F,AK,7
8197,Valerie,1988,F,AK,7
8198,Aimee,1988,F,AK,6
8199,Angel,1988,F,AK,6
8200,Ashlee,1988,F,AK,6
8201,Ashleigh,1988,F,AK,6
8202,Briana,1988,F,AK,6
8203,Carissa,1988,F,AK,6
8204,Desiree,1988,F,AK,6
8205,Hilary,1988,F,AK,6
8206,Ida,1988,F,AK,6
8207,Jacquelyn,1988,F,AK,6
8208,Jill,1988,F,AK,6
8209,Karen,1988,F,AK,6
8210,Kate,1988,F,AK,6
8211,Kyla,1988,F,AK,6
8212,Lori,1988,F,AK,6
8213,Madison,1988,F,AK,6
8214,Meghan,1988,F,AK,6
8215,Misty,1988,F,AK,6
8216,Nancy,1988,F,AK,6
8217,Rebekah,1988,F,AK,6
8218,Renee,1988,F,AK,6
8219,Robyn,1988,F,AK,6
8220,Rose,1988,F,AK,6
8221,Ruth,1988,F,AK,6
8222,Savannah,1988,F,AK,6
8223,Sierra,1988,F,AK,6
8224,Sophia,1988,F,AK,6
8225,Tabitha,1988,F,AK,6
8226,Taylor,1988,F,AK,6
8227,Alice,1988,F,AK,5
8228,Alisha,1988,F,AK,5
8229,Angelica,1988,F,AK,5
8230,Angelina,1988,F,AK,5
8231,Aubrey,1988,F,AK,5
8232,Audrey,1988,F,AK,5
8233,Bonnie,1988,F,AK,5
8234,Cara,1988,F,AK,5
8235,Charlotte,1988,F,AK,5
8236,Christy,1988,F,AK,5
8237,Diana,1988,F,AK,5
8238,Esther,1988,F,AK,5
8239,Gabrielle,1988,F,AK,5
8240,Hayley,1988,F,AK,5
8241,Irene,1988,F,AK,5
8242,Isabel,1988,F,AK,5
8243,Janet,1988,F,AK,5
8244,Janice,1988,F,AK,5
8245,Jillian,1988,F,AK,5
8246,Jocelyn,1988,F,AK,5
8247,Jolene,1988,F,AK,5
8248,Kaitlin,1988,F,AK,5
8249,Kayleigh,1988,F,AK,5
8250,Kelli,1988,F,AK,5
8251,Kirsten,1988,F,AK,5
8252,Laurel,1988,F,AK,5
8253,Leslie,1988,F,AK,5
8254,Lucy,1988,F,AK,5
8255,Natalia,1988,F,AK,5
8256,Natalie,1988,F,AK,5
8257,Nellie,1988,F,AK,5
8258,Nina,1988,F,AK,5
8259,Pamela,1988,F,AK,5
8260,Regina,1988,F,AK,5
8261,Sally,1988,F,AK,5
8262,Stacey,1988,F,AK,5
8263,Tanya,1988,F,AK,5
8264,Theresa,1988,F,AK,5
8265,Tia,1988,F,AK,5
8266,Virginia,1988,F,AK,5
8267,Jessica,1989,F,AK,112
8268,Ashley,1989,F,AK,106
8269,Amanda,1989,F,AK,93
8270,Sarah,1989,F,AK,93
8271,Samantha,1989,F,AK,74
8272,Jennifer,1989,F,AK,68
8273,Danielle,1989,F,AK,58
8274,Stephanie,1989,F,AK,56
8275,Emily,1989,F,AK,54
8276,Brittany,1989,F,AK,53
8277,Amber,1989,F,AK,52
8278,Megan,1989,F,AK,52
8279,Kayla,1989,F,AK,50
8280,Heather,1989,F,AK,49
8281,Rebecca,1989,F,AK,49
8282,Chelsea,1989,F,AK,48
8283,Nicole,1989,F,AK,47
8284,Rachel,1989,F,AK,47
8285,Elizabeth,1989,F,AK,46
8286,Kelsey,1989,F,AK,42
8287,Michelle,1989,F,AK,39
8288,Erin,1989,F,AK,37
8289,Katherine,1989,F,AK,37
8290,Courtney,1989,F,AK,36
8291,Melissa,1989,F,AK,36
8292,Tiffany,1989,F,AK,35
8293,Jamie,1989,F,AK,34
8294,Christina,1989,F,AK,31
8295,Kimberly,1989,F,AK,30
8296,Mary,1989,F,AK,29
8297,Lauren,1989,F,AK,28
8298,Anna,1989,F,AK,27
8299,Kelly,1989,F,AK,27
8300,Sara,1989,F,AK,26
8301,Hannah,1989,F,AK,25
8302,Lisa,1989,F,AK,25
8303,Caitlin,1989,F,AK,24
8304,Cassandra,1989,F,AK,24
8305,Allison,1989,F,AK,22
8306,Alyssa,1989,F,AK,22
8307,Amy,1989,F,AK,21
8308,Andrea,1989,F,AK,21
8309,Angela,1989,F,AK,21
8310,Alicia,1989,F,AK,20
8311,Lindsey,1989,F,AK,20
8312,Shannon,1989,F,AK,20
8313,Alexandra,1989,F,AK,19
8314,Crystal,1989,F,AK,19
8315,Jordan,1989,F,AK,19
8316,Kristen,1989,F,AK,19
8317,Whitney,1989,F,AK,19
8318,Brittney,1989,F,AK,18
8319,Laura,1989,F,AK,18
8320,Holly,1989,F,AK,17
8321,Katelyn,1989,F,AK,17
8322,Katie,1989,F,AK,17
8323,Leah,1989,F,AK,17
8324,Sierra,1989,F,AK,16
8325,Victoria,1989,F,AK,16
8326,Heidi,1989,F,AK,15
8327,Jacqueline,1989,F,AK,15
8328,Kristina,1989,F,AK,15
8329,Brianna,1989,F,AK,14
8330,Catherine,1989,F,AK,14
8331,Erica,1989,F,AK,14
8332,Julia,1989,F,AK,14
8333,Kathleen,1989,F,AK,14
8334,Katrina,1989,F,AK,14
8335,Miranda,1989,F,AK,14
8336,Morgan,1989,F,AK,14
8337,Taylor,1989,F,AK,14
8338,Jasmine,1989,F,AK,13
8339,Lindsay,1989,F,AK,13
8340,Christine,1989,F,AK,12
8341,Jenna,1989,F,AK,12
8342,Karen,1989,F,AK,12
8343,Krystal,1989,F,AK,12
8344,Natasha,1989,F,AK,12
8345,Paige,1989,F,AK,12
8346,Tara,1989,F,AK,12
8347,Alexandria,1989,F,AK,11
8348,April,1989,F,AK,11
8349,Emma,1989,F,AK,11
8350,Kendra,1989,F,AK,11
8351,Krista,1989,F,AK,11
8352,Melanie,1989,F,AK,11
8353,Melinda,1989,F,AK,11
8354,Molly,1989,F,AK,11
8355,Natalie,1989,F,AK,11
8356,Robin,1989,F,AK,11
8357,Casey,1989,F,AK,10
8358,Grace,1989,F,AK,10
8359,Kara,1989,F,AK,10
8360,Maria,1989,F,AK,10
8361,Nichole,1989,F,AK,10
8362,Sasha,1989,F,AK,10
8363,Sydney,1989,F,AK,10
8364,Valerie,1989,F,AK,10
8365,Vanessa,1989,F,AK,10
8366,Veronica,1989,F,AK,10
8367,Autumn,1989,F,AK,9
8368,Brianne,1989,F,AK,9
8369,Desiree,1989,F,AK,9
8370,Felicia,1989,F,AK,9
8371,Gabrielle,1989,F,AK,9
8372,Haley,1989,F,AK,9
8373,Janelle,1989,F,AK,9
8374,Kaitlin,1989,F,AK,9
8375,Kirsten,1989,F,AK,9
8376,Kylie,1989,F,AK,9
8377,Madison,1989,F,AK,9
8378,Marie,1989,F,AK,9
8379,Marissa,1989,F,AK,9
8380,Meagan,1989,F,AK,9
8381,Meghan,1989,F,AK,9
8382,Patricia,1989,F,AK,9
8383,Stacey,1989,F,AK,9
8384,Tracy,1989,F,AK,9
8385,Alexis,1989,F,AK,8
8386,Bethany,1989,F,AK,8
8387,Bonnie,1989,F,AK,8
8388,Cheryl,1989,F,AK,8
8389,Dana,1989,F,AK,8
8390,Gloria,1989,F,AK,8
8391,Hayley,1989,F,AK,8
8392,Helen,1989,F,AK,8
8393,Hilary,1989,F,AK,8
8394,Kaitlyn,1989,F,AK,8
8395,Kari,1989,F,AK,8
8396,Kristin,1989,F,AK,8
8397,Margaret,1989,F,AK,8
8398,Mariah,1989,F,AK,8
8399,Michaela,1989,F,AK,8
8400,Rachael,1989,F,AK,8
8401,Roberta,1989,F,AK,8
8402,Ruth,1989,F,AK,8
8403,Sophia,1989,F,AK,8
8404,Susan,1989,F,AK,8
8405,Angelica,1989,F,AK,7
8406,Ariel,1989,F,AK,7
8407,Ashton,1989,F,AK,7
8408,Brandi,1989,F,AK,7
8409,Briana,1989,F,AK,7
8410,Brooke,1989,F,AK,7
8411,Carly,1989,F,AK,7
8412,Chelsey,1989,F,AK,7
8413,Jenny,1989,F,AK,7
8414,Justine,1989,F,AK,7
8415,Kathryn,1989,F,AK,7
8416,Lydia,1989,F,AK,7
8417,Mercedes,1989,F,AK,7
8418,Monica,1989,F,AK,7
8419,Rachelle,1989,F,AK,7
8420,Rebekah,1989,F,AK,7
8421,Sabrina,1989,F,AK,7
8422,Sharon,1989,F,AK,7
8423,Sheila,1989,F,AK,7
8424,Sonja,1989,F,AK,7
8425,Tamara,1989,F,AK,7
8426,Tessa,1989,F,AK,7
8427,Theresa,1989,F,AK,7
8428,Aimee,1989,F,AK,6
8429,Alice,1989,F,AK,6
8430,Alison,1989,F,AK,6
8431,Annie,1989,F,AK,6
8432,Ashlee,1989,F,AK,6
8433,Barbara,1989,F,AK,6
8434,Brenda,1989,F,AK,6
8435,Caroline,1989,F,AK,6
8436,Carolyn,1989,F,AK,6
8437,Carrie,1989,F,AK,6
8438,Genevieve,1989,F,AK,6
8439,Joanna,1989,F,AK,6
8440,Kate,1989,F,AK,6
8441,Kristy,1989,F,AK,6
8442,Leona,1989,F,AK,6
8443,Naomi,1989,F,AK,6
8444,Rochelle,1989,F,AK,6
8445,Sandra,1989,F,AK,6
8446,Tanya,1989,F,AK,6
8447,Tina,1989,F,AK,6
8448,Adrienne,1989,F,AK,5
8449,Alaina,1989,F,AK,5
8450,Alina,1989,F,AK,5
8451,Alisha,1989,F,AK,5
8452,Amelia,1989,F,AK,5
8453,Anne,1989,F,AK,5
8454,Arianna,1989,F,AK,5
8455,Aubrey,1989,F,AK,5
8456,Audra,1989,F,AK,5
8457,Audrey,1989,F,AK,5
8458,Brandy,1989,F,AK,5
8459,Caitlyn,1989,F,AK,5
8460,Camille,1989,F,AK,5
8461,Carol,1989,F,AK,5
8462,Charlene,1989,F,AK,5
8463,Charlotte,1989,F,AK,5
8464,Chelsie,1989,F,AK,5
8465,Chloe,1989,F,AK,5
8466,Christie,1989,F,AK,5
8467,Claire,1989,F,AK,5
8468,Colleen,1989,F,AK,5
8469,Dawn,1989,F,AK,5
8470,Denise,1989,F,AK,5
8471,Elena,1989,F,AK,5
8472,Erika,1989,F,AK,5
8473,Jane,1989,F,AK,5
8474,Joanne,1989,F,AK,5
8475,Julie,1989,F,AK,5
8476,Kaylee,1989,F,AK,5
8477,Kelli,1989,F,AK,5
8478,Kyla,1989,F,AK,5
8479,Lacy,1989,F,AK,5
8480,Linda,1989,F,AK,5
8481,Lori,1989,F,AK,5
8482,Mackenzie,1989,F,AK,5
8483,Marisa,1989,F,AK,5
8484,Martha,1989,F,AK,5
8485,Melody,1989,F,AK,5
8486,Moriah,1989,F,AK,5
8487,Olivia,1989,F,AK,5
8488,Savannah,1989,F,AK,5
8489,Serena,1989,F,AK,5
8490,Summer,1989,F,AK,5
8491,Teresa,1989,F,AK,5
8492,Tia,1989,F,AK,5
8493,Traci,1989,F,AK,5
8494,Trista,1989,F,AK,5
8495,Yvonne,1989,F,AK,5
8496,Jessica,1990,F,AK,112
8497,Ashley,1990,F,AK,96
8498,Amanda,1990,F,AK,92
8499,Brittany,1990,F,AK,75
8500,Samantha,1990,F,AK,72
8501,Sarah,1990,F,AK,68
8502,Megan,1990,F,AK,66
8503,Rachel,1990,F,AK,55
8504,Jennifer,1990,F,AK,51
8505,Elizabeth,1990,F,AK,49
8506,Heather,1990,F,AK,49
8507,Stephanie,1990,F,AK,48
8508,Nicole,1990,F,AK,47
8509,Emily,1990,F,AK,46
8510,Chelsea,1990,F,AK,44
8511,Michelle,1990,F,AK,44
8512,Amber,1990,F,AK,43
8513,Danielle,1990,F,AK,41
8514,Kayla,1990,F,AK,41
8515,Kelsey,1990,F,AK,40
8516,Hannah,1990,F,AK,39
8517,Melissa,1990,F,AK,39
8518,Rebecca,1990,F,AK,39
8519,Katherine,1990,F,AK,36
8520,Lauren,1990,F,AK,34
8521,Tiffany,1990,F,AK,32
8522,Amy,1990,F,AK,31
8523,Laura,1990,F,AK,28
8524,Anna,1990,F,AK,27
8525,Courtney,1990,F,AK,27
8526,Mary,1990,F,AK,27
8527,Alyssa,1990,F,AK,26
8528,Christina,1990,F,AK,26
8529,Jamie,1990,F,AK,25
8530,Jordan,1990,F,AK,25
8531,Kathryn,1990,F,AK,25
8532,Erin,1990,F,AK,24
8533,Kristina,1990,F,AK,24
8534,Andrea,1990,F,AK,23
8535,Sara,1990,F,AK,23
8536,Victoria,1990,F,AK,23
8537,Kelly,1990,F,AK,22
8538,Kathleen,1990,F,AK,21
8539,Shannon,1990,F,AK,21
8540,Angela,1990,F,AK,20
8541,Katelyn,1990,F,AK,20
8542,Kimberly,1990,F,AK,20
8543,Crystal,1990,F,AK,19
8544,Katie,1990,F,AK,19
8545,Ariel,1990,F,AK,18
8546,Lindsey,1990,F,AK,18
8547,Miranda,1990,F,AK,18
8548,April,1990,F,AK,17
8549,Caitlin,1990,F,AK,17
8550,Erica,1990,F,AK,17
8551,Kristen,1990,F,AK,17
8552,Shelby,1990,F,AK,17
8553,Alexandra,1990,F,AK,16
8554,Alicia,1990,F,AK,16
8555,Allison,1990,F,AK,16
8556,Brianna,1990,F,AK,16
8557,Cassandra,1990,F,AK,16
8558,Jasmine,1990,F,AK,16
8559,Katrina,1990,F,AK,16
8560,Molly,1990,F,AK,16
8561,Natasha,1990,F,AK,16
8562,Brittney,1990,F,AK,15
8563,Brooke,1990,F,AK,15
8564,Holly,1990,F,AK,15
8565,Sierra,1990,F,AK,15
8566,Grace,1990,F,AK,14
8567,Jacqueline,1990,F,AK,14
8568,Kendra,1990,F,AK,14
8569,Kristin,1990,F,AK,14
8570,Paige,1990,F,AK,14
8571,Breanna,1990,F,AK,13
8572,Leah,1990,F,AK,13
8573,Morgan,1990,F,AK,13
8574,Sabrina,1990,F,AK,13
8575,Vanessa,1990,F,AK,13
8576,Christine,1990,F,AK,12
8577,Heidi,1990,F,AK,12
8578,Jenna,1990,F,AK,12
8579,Kirsten,1990,F,AK,12
8580,Lindsay,1990,F,AK,12
8581,Lisa,1990,F,AK,12
8582,Melanie,1990,F,AK,12
8583,Monica,1990,F,AK,12
8584,Olivia,1990,F,AK,12
8585,Rebekah,1990,F,AK,12
8586,Whitney,1990,F,AK,12
8587,Alexis,1990,F,AK,11
8588,Alisha,1990,F,AK,11
8589,Casey,1990,F,AK,11
8590,Cynthia,1990,F,AK,11
8591,Desiree,1990,F,AK,11
8592,Haley,1990,F,AK,11
8593,Karen,1990,F,AK,11
8594,Maria,1990,F,AK,11
8595,Naomi,1990,F,AK,11
8596,Natalie,1990,F,AK,11
8597,Patricia,1990,F,AK,11
8598,Anne,1990,F,AK,10
8599,Autumn,1990,F,AK,10
8600,Bethany,1990,F,AK,10
8601,Gabrielle,1990,F,AK,10
8602,Kaitlin,1990,F,AK,10
8603,Kara,1990,F,AK,10
8604,Kristy,1990,F,AK,10
8605,Taylor,1990,F,AK,10
8606,Catherine,1990,F,AK,9
8607,Chloe,1990,F,AK,9
8608,Erika,1990,F,AK,9
8609,Joanna,1990,F,AK,9
8610,Kate,1990,F,AK,9
8611,Lacey,1990,F,AK,9
8612,Marissa,1990,F,AK,9
8613,Martha,1990,F,AK,9
8614,Nichole,1990,F,AK,9
8615,Tara,1990,F,AK,9
8616,Carolyn,1990,F,AK,8
8617,Chelsey,1990,F,AK,8
8618,Denise,1990,F,AK,8
8619,Emma,1990,F,AK,8
8620,Kaitlyn,1990,F,AK,8
8621,Krista,1990,F,AK,8
8622,Krystal,1990,F,AK,8
8623,Leslie,1990,F,AK,8
8624,Michaela,1990,F,AK,8
8625,Renee,1990,F,AK,8
8626,Rose,1990,F,AK,8
8627,Tabitha,1990,F,AK,8
8628,Veronica,1990,F,AK,8
8629,Ashlee,1990,F,AK,7
8630,Brandi,1990,F,AK,7
8631,Briana,1990,F,AK,7
8632,Colleen,1990,F,AK,7
8633,Frances,1990,F,AK,7
8634,Hilary,1990,F,AK,7
8635,Jessie,1990,F,AK,7
8636,Josephine,1990,F,AK,7
8637,Julia,1990,F,AK,7
8638,Lydia,1990,F,AK,7
8639,Margaret,1990,F,AK,7
8640,Melinda,1990,F,AK,7
8641,Sydney,1990,F,AK,7
8642,Tasha,1990,F,AK,7
8643,Theresa,1990,F,AK,7
8644,Tracy,1990,F,AK,7
8645,Trisha,1990,F,AK,7
8646,Adrienne,1990,F,AK,6
8647,Alison,1990,F,AK,6
8648,Audrey,1990,F,AK,6
8649,Bridget,1990,F,AK,6
8650,Candace,1990,F,AK,6
8651,Carissa,1990,F,AK,6
8652,Diana,1990,F,AK,6
8653,Donna,1990,F,AK,6
8654,Esther,1990,F,AK,6
8655,Gloria,1990,F,AK,6
8656,Hanna,1990,F,AK,6
8657,Hayley,1990,F,AK,6
8658,Janet,1990,F,AK,6
8659,Lillian,1990,F,AK,6
8660,Mallory,1990,F,AK,6
8661,Meagan,1990,F,AK,6
8662,Meghan,1990,F,AK,6
8663,Misty,1990,F,AK,6
8664,Nikki,1990,F,AK,6
8665,Nina,1990,F,AK,6
8666,Rachael,1990,F,AK,6
8667,Rachelle,1990,F,AK,6
8668,Sandra,1990,F,AK,6
8669,Shawna,1990,F,AK,6
8670,Sophia,1990,F,AK,6
8671,Aimee,1990,F,AK,5
8672,Alexa,1990,F,AK,5
8673,Alice,1990,F,AK,5
8674,Anastasia,1990,F,AK,5
8675,Angelica,1990,F,AK,5
8676,Ariana,1990,F,AK,5
8677,Bailey,1990,F,AK,5
8678,Britney,1990,F,AK,5
8679,Callie,1990,F,AK,5
8680,Carmen,1990,F,AK,5
8681,Carrie,1990,F,AK,5
8682,Chantel,1990,F,AK,5
8683,Charity,1990,F,AK,5
8684,Charlene,1990,F,AK,5
8685,Charlotte,1990,F,AK,5
8686,Claire,1990,F,AK,5
8687,Clarissa,1990,F,AK,5
8688,Dana,1990,F,AK,5
8689,Deanna,1990,F,AK,5
8690,Destiny,1990,F,AK,5
8691,Ellen,1990,F,AK,5
8692,Helen,1990,F,AK,5
8693,Hillary,1990,F,AK,5
8694,Jayme,1990,F,AK,5
8695,Jillian,1990,F,AK,5
8696,Julie,1990,F,AK,5
8697,Kari,1990,F,AK,5
8698,Kassandra,1990,F,AK,5
8699,Kylee,1990,F,AK,5
8700,Larissa,1990,F,AK,5
8701,Lena,1990,F,AK,5
8702,Marie,1990,F,AK,5
8703,Randi,1990,F,AK,5
8704,Robin,1990,F,AK,5
8705,Robyn,1990,F,AK,5
8706,Sadie,1990,F,AK,5
8707,Savannah,1990,F,AK,5
8708,Shaina,1990,F,AK,5
8709,Tia,1990,F,AK,5
8710,Zoe,1990,F,AK,5
8711,Jessica,1991,F,AK,107
8712,Ashley,1991,F,AK,103
8713,Amanda,1991,F,AK,85
8714,Sarah,1991,F,AK,78
8715,Samantha,1991,F,AK,71
8716,Brittany,1991,F,AK,55
8717,Stephanie,1991,F,AK,53
